"doc_key","index","url"
"news·20240110·LF·1063×20×22240264489",86,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240110%C2%B7LF%C2%B71063%C3%9720%C3%9722240264489&docIndex=86"
"news·20240110·LM·202401102×20×21433064460",87,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240110%C2%B7LM%C2%B7202401102%C3%9720%C3%9721433064460&docIndex=87"
"news·20240106·LE·l016431389",88,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240106%C2%B7LE%C2%B7l016431389&docIndex=88"
"news·20231226·LM·202312262×20×21398014151",89,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720231226%C2%B7LM%C2%B7202312262%C3%9720%C3%9721398014151&docIndex=89"
"news·20231213·LM·202312132×20×21366276167",90,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720231213%C2%B7LM%C2%B7202312132%C3%9720%C3%9721366276167&docIndex=90"
"news·20231212·LF·1063×20×21784163388",91,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720231212%C2%B7LF%C2%B71063%C3%9720%C3%9721784163388&docIndex=91"
"news·20231207·LI·192585221",92,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720231207%C2%B7LI%C2%B7192585221&docIndex=92"
"news·20231206·LM·202312062×20×21343525193",93,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720231206%C2%B7LM%C2%B7202312062%C3%9720%C3%9721343525193&docIndex=93"
"news·20231201·LF·1063×20×21603934172",94,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720231201%C2%B7LF%C2%B71063%C3%9720%C3%9721603934172&docIndex=94"
"news·20231130·LF·1063×20×21585111471",95,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720231130%C2%B7LF%C2%B71063%C3%9720%C3%9721585111471&docIndex=95"
"news·20231130·LF·1063×20×21486090780",96,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720231130%C2%B7LF%C2%B71063%C3%9720%C3%9721486090780&docIndex=96"
"news·20231129·LM·202311292×20×21324052070",97,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720231129%C2%B7LM%C2%B7202311292%C3%9720%C3%9721324052070&docIndex=97"
"news·20231127·LM·202311272×20×21316215125",98,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720231127%C2%B7LM%C2%B7202311272%C3%9720%C3%9721316215125&docIndex=98"
"news·20231125·LM·202311252×20×21314323461",99,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720231125%C2%B7LM%C2%B7202311252%C3%9720%C3%9721314323461&docIndex=99"
"news·20231122·LM·202311222×20×21293790696",100,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720231122%C2%B7LM%C2%B7202311222%C3%9720%C3%9721293790696&docIndex=100"
"news·20231118·LS·a0004023153",101,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720231118%C2%B7LS%C2%B7a0004023153&docIndex=101"
"news·20231118·LM·202311182×20×21295871386",102,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720231118%C2%B7LM%C2%B7202311182%C3%9720%C3%9721295871386&docIndex=102"
"news·20231115·LM·202311152×20×21275940753",103,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720231115%C2%B7LM%C2%B7202311152%C3%9720%C3%9721275940753&docIndex=103"
"news·20231114·LM·202311142×20×21278717165",104,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720231114%C2%B7LM%C2%B7202311142%C3%9720%C3%9721278717165&docIndex=104"
"news·20231113·LI·192004092",105,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720231113%C2%B7LI%C2%B7192004092&docIndex=105"
"news·20231104·LM·202311042×20×21259210980",106,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720231104%C2%B7LM%C2%B7202311042%C3%9720%C3%9721259210980&docIndex=106"
"news·20231028·LS·a0003974494",107,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720231028%C2%B7LS%C2%B7a0003974494&docIndex=107"
"news·20231027·LM·202310272×20×21241024406",108,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720231027%C2%B7LM%C2%B7202310272%C3%9720%C3%9721241024406&docIndex=108"
