doc_key,index,url
news·20250109·LF·1092×20×21223820413,53,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720250109%C2%B7LF%C2%B71092%C3%9720%C3%9721223820413&docIndex=53
news·20250107·LM·202501072×20×22549989293×215,54,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720250107%C2%B7LM%C2%B7202501072%C3%9720%C3%9722549989293%C3%97215&docIndex=54
news·20250107·LM·202501072×20×22554832655×215,55,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720250107%C2%B7LM%C2%B7202501072%C3%9720%C3%9722554832655%C3%97215&docIndex=55
news·20250107·LM·202501072×20×22554834905×215,56,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720250107%C2%B7LM%C2%B7202501072%C3%9720%C3%9722554834905%C3%97215&docIndex=56
news·20241226·LM·202412262×20×22578961160×215,57,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720241226%C2%B7LM%C2%B7202412262%C3%9720%C3%9722578961160%C3%97215&docIndex=57
news·20241219·LF·1092×20×2949305295,58,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720241219%C2%B7LF%C2%B71092%C3%9720%C3%972949305295&docIndex=58
news·20241216·LM·202412162×20×22527506523,59,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720241216%C2%B7LM%C2%B7202412162%C3%9720%C3%9722527506523&docIndex=59
news·20241210·LM·202412102×20×22516479064,60,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720241210%C2%B7LM%C2%B7202412102%C3%9720%C3%9722516479064&docIndex=60
news·20241204·LF·1092×20×2698515687,61,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720241204%C2%B7LF%C2%B71092%C3%9720%C3%972698515687&docIndex=61
news·20241203·LF·1092×20×2681265460,62,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720241203%C2%B7LF%C2%B71092%C3%9720%C3%972681265460&docIndex=62
news·20241202·LM·202412022×20×22482178862,63,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720241202%C2%B7LM%C2%B7202412022%C3%9720%C3%9722482178862&docIndex=63
news·20241202·LM·202412022×20×22491257184,64,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720241202%C2%B7LM%C2%B7202412022%C3%9720%C3%9722491257184&docIndex=64
news·20241129·LM·202411292×20×22484051534,65,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720241129%C2%B7LM%C2%B7202411292%C3%9720%C3%9722484051534&docIndex=65
news·20241116·LF·1092×20×2388058604,66,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720241116%C2%B7LF%C2%B71092%C3%9720%C3%972388058604&docIndex=66
news·20241114·LF·1092×20×2353402544,67,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720241114%C2%B7LF%C2%B71092%C3%9720%C3%972353402544&docIndex=67
news·20241109·LF·1092×20×2269199906,68,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720241109%C2%B7LF%C2%B71092%C3%9720%C3%972269199906&docIndex=68
news·20241104·LI·202411040895968830,69,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720241104%C2%B7LI%C2%B7202411040895968830&docIndex=69
news·20241030·LF·1082×20×21855612504,70,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720241030%C2%B7LF%C2%B71082%C3%9720%C3%9721855612504&docIndex=70
news·20241030·LF·1082×20×21855425371,71,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720241030%C2%B7LF%C2%B71082%C3%9720%C3%9721855425371&docIndex=71
